datetime,distance_m,air_temp_C,RH_pct,soil_temp_C,snow_depth_m,field_distance_m,field_snow_depth_m
2025-02-11 16:00:00,1.6122,-4.137,40.7,,0.15779999999999994,,
2025-02-11 17:00:00,1.5996,-5.079,34.9,,0.1704000000000001,,
2025-02-11 18:00:00,1.5902,-6.01,45.4,,0.17979999999999996,,
2025-02-11 19:00:00,1.5933,-6.77,52.2,,0.17670000000000008,,
2025-02-11 20:00:00,1.587,-6.42,48.5,,0.18300000000000005,,
2025-02-11 21:00:00,1.5902,-6.706,50.9,,0.17979999999999996,,
2025-02-11 22:00:00,1.5965,-6.357,49.8,,0.1735,,
2025-02-11 23:00:00,1.5902,-6.325,48.7,,0.17979999999999996,,
2025-02-12 00:00:00,,-5.916,52.6,,,,
2025-02-12 01:00:00,1.5965,-5.916,51.4,,0.1735,,
2025-02-12 02:00:00,1.5337,-6.01,53.7,,0.23629999999999995,,
2025-02-12 03:00:00,1.5965,-5.76,49.6,,0.1735,,
2025-02-12 04:00:00,1.587,-5.698,48.9,,0.18300000000000005,,
2025-02-12 05:00:00,1.5713,-6.01,48.9,,0.1987000000000001,,
2025-02-12 06:00:00,1.587,-5.948,44.4,,0.18300000000000005,,
2025-02-12 07:00:00,,-6.706,49.0,,,,
2025-02-12 08:00:00,,-6.962,50.0,,,,
2025-02-12 09:00:00,1.5839,-6.674,47.0,,0.18609999999999993,,
2025-02-12 10:00:00,,-5.76,43.1,,,,
2025-02-12 11:00:00,,-5.295,43.5,,,,
2025-02-12 12:00:00,1.5242,-4.257,36.9,,0.24580000000000002,,
2025-02-12 13:00:00,,-3.747,43.2,,,,
2025-02-12 14:00:00,1.5368,-3.035,40.6,,0.23320000000000007,,
2025-02-12 15:00:00,1.5651,-2.742,50.1,,0.20490000000000008,,
2025-02-12 16:00:00,1.5808,-2.771,48.0,,0.18920000000000003,,
2025-02-12 17:00:00,1.587,-3.657,47.0,,0.18300000000000005,,
2025-02-12 18:00:00,1.5619,-4.682,57.9,,0.20809999999999995,,
2025-02-12 19:00:00,,-5.698,52.6,,,,
2025-02-12 20:00:00,1.5776,-5.605,51.9,,0.19240000000000013,,
2025-02-12 21:00:00,1.5776,-5.418,49.8,,0.19240000000000013,,
2025-02-12 22:00:00,1.5839,-5.667,56.0,,0.18609999999999993,,
2025-02-12 23:00:00,1.5839,-5.76,58.5,,0.18609999999999993,,
2025-02-13 00:00:00,1.587,-4.804,51.3,,0.18300000000000005,,
2025-02-13 01:00:00,1.5965,-5.449,53.9,,0.1735,,
2025-02-13 02:00:00,1.5902,-5.511,57.5,,0.17979999999999996,,
2025-02-13 03:00:00,,-5.511,58.5,,,,
2025-02-13 04:00:00,1.5933,-4.957,58.0,,0.17670000000000008,,
2025-02-13 05:00:00,1.5965,-4.439,52.9,,0.1735,,
2025-02-13 06:00:00,1.5933,-4.804,58.6,,0.17670000000000008,,
2025-02-13 07:00:00,1.5808,-4.106,54.5,,0.18920000000000003,,
2025-02-13 08:00:00,1.5808,-3.39,49.4,,0.18920000000000003,,
2025-02-13 09:00:00,1.5337,-3.035,48.4,,0.23629999999999995,,
2025-02-13 10:00:00,1.5651,-2.859,50.3,,0.20490000000000008,,
2025-02-13 11:00:00,1.5839,-1.527,48.9,,0.18609999999999993,,
2025-02-13 12:00:00,1.5839,-1.071,43.9,,0.18609999999999993,,
2025-02-13 13:00:00,1.5682,-1.043,50.0,,0.20179999999999998,,
2025-02-13 14:00:00,1.587,-0.563,54.8,,0.18300000000000005,,
2025-02-13 15:00:00,1.5839,-0.873,54.3,,0.18609999999999993,,
2025-02-13 16:00:00,1.5713,-1.071,52.0,,0.1987000000000001,,
2025-02-13 17:00:00,1.5839,-1.498,56.7,,0.18609999999999993,,
2025-02-13 18:00:00,1.5839,-2.131,56.1,,0.18609999999999993,,
2025-02-13 19:00:00,1.5902,-2.566,59.1,,0.17979999999999996,,
2025-02-13 20:00:00,1.5808,-2.683,59.5,,0.18920000000000003,,
2025-02-13 21:00:00,1.5839,-2.976,61.1,,0.18609999999999993,,
2025-02-13 22:00:00,1.5808,-3.538,59.1,,0.18920000000000003,,
2025-02-13 23:00:00,1.5776,-3.777,57.2,,0.19240000000000013,,
2025-02-14 00:00:00,1.5651,-3.807,60.0,,0.20490000000000008,,
2025-02-14 01:00:00,1.5902,-4.227,58.8,,0.17979999999999996,,
2025-02-14 02:00:00,1.5902,-4.56,58.1,,0.17979999999999996,,
2025-02-14 03:00:00,1.5808,-4.834,58.5,,0.18920000000000003,,
2025-02-14 04:00:00,,-5.264,61.0,,,,
2025-02-14 05:00:00,1.587,-5.449,62.9,,0.18300000000000005,,
2025-02-14 06:00:00,1.5902,-6.01,64.5,,0.17979999999999996,,
2025-02-14 07:00:00,1.5808,-6.105,65.0,,0.18920000000000003,,
2025-02-14 08:00:00,1.5902,-6.357,65.7,,0.17979999999999996,,
2025-02-14 09:00:00,1.5651,-6.231,69.4,,0.20490000000000008,,
2025-02-14 10:00:00,1.5902,-5.636,69.9,,0.17979999999999996,,
2025-02-14 11:00:00,1.5808,-5.605,77.3,,0.18920000000000003,,
2025-02-14 12:00:00,1.5808,-4.167,66.5,,0.18920000000000003,,
2025-02-14 13:00:00,1.5651,-3.508,67.1,,0.20490000000000008,,
2025-02-14 14:00:00,,-2.976,66.8,,,,
2025-02-14 15:00:00,1.5965,-2.742,68.7,,0.1735,,
2025-02-14 16:00:00,,-2.654,73.8,,,,
2025-02-14 17:00:00,1.5933,-2.918,76.7,,0.17670000000000008,,
2025-02-14 18:00:00,,-3.124,77.4,,,,
2025-02-14 19:00:00,1.5933,-3.271,80.3,,0.17670000000000008,,
2025-02-14 20:00:00,1.5462,-3.419,79.7,,0.2238,,
2025-02-14 21:00:00,1.5619,-3.449,81.5,,0.20809999999999995,,
2025-02-14 22:00:00,1.5933,-2.771,80.3,,0.17670000000000008,,
2025-02-14 23:00:00,1.5933,-2.537,85.0,,0.17670000000000008,,
2025-02-15 00:00:00,1.5808,-2.276,83.4,,0.18920000000000003,,
2025-02-15 01:00:00,1.5776,-1.986,86.0,,0.19240000000000013,,
2025-02-15 02:00:00,1.6028,-1.641,83.4,,0.16720000000000002,,
2025-02-15 03:00:00,1.609,-1.699,89.1,,0.16100000000000003,,
2025-02-15 04:00:00,1.6028,-1.986,88.8,,0.16720000000000002,,
2025-02-15 05:00:00,1.6122,-2.102,88.5,,0.15779999999999994,,
2025-02-15 06:00:00,1.6185,-2.16,88.9,,0.15149999999999997,,
2025-02-15 07:00:00,1.5776,-2.654,89.2,,0.19240000000000013,,
2025-02-15 08:00:00,1.587,-3.153,89.6,,0.18300000000000005,,
2025-02-15 09:00:00,1.6216,-3.449,93.1,,0.1484000000000001,,
2025-02-15 10:00:00,1.6185,-3.271,94.0,,0.15149999999999997,,
2025-02-15 11:00:00,,-3.153,94.0,,,,
2025-02-15 12:00:00,1.5965,-3.479,94.4,,0.1735,,
2025-02-15 13:00:00,1.5933,-3.508,94.4,,0.17670000000000008,,
2025-02-15 14:00:00,1.5713,-3.479,94.8,,0.1987000000000001,,
2025-02-15 15:00:00,1.609,-3.568,94.6,,0.16100000000000003,,
2025-02-15 16:00:00,1.5839,-3.419,95.0,,0.18609999999999993,,
2025-02-15 17:00:00,1.5745,-3.538,95.1,,0.1955,,
2025-02-15 18:00:00,1.5619,-3.777,95.4,,0.20809999999999995,,
2025-02-15 19:00:00,1.5745,-3.896,95.5,,0.1955,,
2025-02-15 20:00:00,1.5713,-3.896,95.6,,0.1987000000000001,,
2025-02-15 21:00:00,1.5713,-3.866,95.8,,0.1987000000000001,,
2025-02-15 22:00:00,1.5713,-3.479,96.0,,0.1987000000000001,,
2025-02-15 23:00:00,1.5211,-2.712,96.4,,0.24890000000000012,,
2025-02-16 00:00:00,1.5431,-3.183,95.8,,0.2269000000000001,,
2025-02-16 01:00:00,1.5525,-3.271,95.6,,0.21750000000000003,,
2025-02-16 02:00:00,,-2.625,96.0,,,,
2025-02-16 03:00:00,1.5337,-2.334,96.0,,0.23629999999999995,,
2025-02-16 04:00:00,1.5525,-2.16,94.4,,0.21750000000000003,,
2025-02-16 05:00:00,1.5431,-1.727,93.2,,0.2269000000000001,,
2025-02-16 06:00:00,1.5588,-1.929,94.8,,0.21120000000000005,,
2025-02-16 07:00:00,1.5651,-1.327,94.1,,0.20490000000000008,,
2025-02-16 08:00:00,1.5745,-0.732,94.4,,0.1955,,
2025-02-16 09:00:00,1.5651,-0.367,94.6,,0.20490000000000008,,
2025-02-16 10:00:00,1.5651,-0.088,94.4,,0.20490000000000008,,
2025-02-16 11:00:00,1.5651,0.218,94.3,,0.20490000000000008,,
2025-02-16 12:00:00,1.5651,0.356,94.2,,0.20490000000000008,,
2025-02-16 13:00:00,1.5462,0.329,92.8,,0.2238,,
2025-02-16 14:00:00,1.5588,0.797,92.3,,0.21120000000000005,,
2025-02-16 15:00:00,1.5588,0.66,93.4,,0.21120000000000005,,
2025-02-16 16:00:00,1.5494,0.301,95.1,,0.2205999999999999,,
2025-02-16 17:00:00,1.5525,-0.06,94.1,,0.21750000000000003,,
2025-02-16 18:00:00,1.5525,-0.339,93.8,,0.21750000000000003,,
2025-02-16 19:00:00,1.5525,-0.704,93.9,,0.21750000000000003,,
2025-02-16 20:00:00,1.5588,-0.395,92.6,,0.21120000000000005,,
2025-02-16 21:00:00,1.5494,-0.227,92.0,,0.2205999999999999,,
2025-02-16 22:00:00,,-0.171,92.3,,,,
2025-02-16 23:00:00,1.5494,-0.171,91.1,,0.2205999999999999,,
2025-02-17 00:00:00,,-0.227,91.1,,,,
2025-02-17 01:00:00,,-0.395,92.0,,,,
2025-02-17 02:00:00,1.5525,-0.255,92.5,,0.21750000000000003,,
2025-02-17 03:00:00,1.5525,-0.311,91.8,,0.21750000000000003,,
2025-02-17 04:00:00,1.5525,-0.171,91.3,,0.21750000000000003,,
2025-02-17 05:00:00,1.5556,-0.339,91.4,,0.21439999999999992,,
2025-02-17 06:00:00,1.5525,-0.873,91.7,,0.21750000000000003,,
2025-02-17 07:00:00,1.5525,-0.986,91.9,,0.21750000000000003,,
2025-02-17 08:00:00,1.5556,-1.043,92.0,,0.21439999999999992,,
2025-02-17 09:00:00,1.5556,-0.789,90.5,,0.21439999999999992,,
2025-02-17 10:00:00,1.5556,-0.199,91.0,,0.21439999999999992,,
2025-02-17 11:00:00,1.5525,0.742,88.5,,0.21750000000000003,,
2025-02-17 12:00:00,1.5588,1.126,86.8,,0.21120000000000005,,
2025-02-17 13:00:00,1.5525,1.262,86.8,,0.21750000000000003,,
2025-02-17 14:00:00,1.5399,1.017,89.8,,0.23009999999999997,,
2025-02-17 15:00:00,1.5462,1.371,89.5,,0.2238,,
2025-02-17 16:00:00,,1.453,91.5,,,,
2025-02-17 17:00:00,1.5525,1.262,91.6,,0.21750000000000003,,
2025-02-17 18:00:00,1.5494,0.715,92.9,,0.2205999999999999,,
2025-02-17 19:00:00,1.5399,0.301,93.7,,0.23009999999999997,,
2025-02-17 20:00:00,1.5399,0.329,94.2,,0.23009999999999997,,
2025-02-17 21:00:00,1.5588,-0.032,94.0,,0.21120000000000005,,
2025-02-17 22:00:00,1.5588,-0.395,94.2,,0.21120000000000005,,
2025-02-17 23:00:00,1.5431,-0.507,94.0,,0.2269000000000001,,
2025-02-18 00:00:00,1.5431,-0.451,94.1,,0.2269000000000001,,
2025-02-18 01:00:00,1.5588,-0.845,93.8,,0.21120000000000005,,
2025-02-18 02:00:00,1.5682,-0.873,93.5,,0.20179999999999998,,
2025-02-18 03:00:00,1.5588,-0.732,92.4,,0.21120000000000005,,
2025-02-18 04:00:00,1.5588,-0.986,94.0,,0.21120000000000005,,
2025-02-18 05:00:00,1.5431,-1.527,95.7,,0.2269000000000001,,
2025-02-18 06:00:00,1.5431,-1.584,97.2,,0.2269000000000001,,
2025-02-18 07:00:00,1.5588,-1.413,95.8,,0.21120000000000005,,
2025-02-18 08:00:00,1.5431,-1.356,96.1,,0.2269000000000001,,
2025-02-18 09:00:00,,-0.76,93.9,,,,
2025-02-18 10:00:00,1.5682,-0.648,93.3,,0.20179999999999998,,
2025-02-18 11:00:00,1.5588,-0.676,94.5,,0.21120000000000005,,
2025-02-18 12:00:00,1.5588,-0.367,94.2,,0.21120000000000005,,
2025-02-18 13:00:00,1.5588,-0.339,94.5,,0.21120000000000005,,
2025-02-18 14:00:00,1.5588,-0.591,95.9,,0.21120000000000005,,
2025-02-18 15:00:00,1.5368,-0.591,96.8,,0.23320000000000007,,
2025-02-18 16:00:00,1.5588,-0.704,97.3,,0.21120000000000005,,
2025-02-18 17:00:00,1.5588,-0.845,97.8,,0.21120000000000005,,
2025-02-18 18:00:00,1.5682,-0.845,98.0,,0.20179999999999998,,
2025-02-18 19:00:00,1.5588,-0.873,97.8,,0.21120000000000005,,
2025-02-18 20:00:00,1.5588,-0.76,98.2,,0.21120000000000005,,
2025-02-18 21:00:00,1.5462,-0.62,98.8,,0.2238,,
2025-02-18 22:00:00,1.5651,-0.535,99.2,,0.20490000000000008,,
2025-02-18 23:00:00,1.5651,-0.479,99.2,,0.20490000000000008,,
2025-02-19 00:00:00,1.5682,-0.62,99.3,,0.20179999999999998,,
2025-02-19 01:00:00,1.5682,-0.62,99.3,,0.20179999999999998,,
2025-02-19 02:00:00,1.5651,-0.76,99.3,,0.20490000000000008,,
2025-02-19 03:00:00,,-0.902,99.3,,,,
2025-02-19 04:00:00,,-1.071,99.2,,,,
2025-02-19 05:00:00,1.5337,-1.043,99.2,,0.23629999999999995,,
2025-02-19 06:00:00,1.5431,-1.1,99.3,,0.2269000000000001,,
2025-02-19 07:00:00,1.5242,-1.157,99.3,,0.24580000000000002,,
2025-02-19 08:00:00,1.5494,-1.185,99.3,,0.2205999999999999,,
2025-02-19 09:00:00,,-1.128,99.4,,,,
2025-02-19 10:00:00,,-0.676,99.5,,,,
2025-02-19 11:00:00,,-0.311,99.7,,,,
2025-02-19 12:00:00,,-0.311,99.9,,,,
2025-02-19 13:00:00,,-0.004,100.0,,,,
2025-02-19 14:00:00,,0.107,99.9,,,,
2025-02-19 15:00:00,1.5242,0.135,99.8,,0.24580000000000002,,
2025-02-19 16:00:00,1.5054,0.051,100.0,,0.26459999999999995,,
2025-02-19 17:00:00,1.5022,0.051,100.0,,0.26780000000000004,,
2025-02-19 18:00:00,1.4928,-0.004,100.0,,0.2772000000000001,,
2025-02-19 19:00:00,1.4928,-0.032,100.0,,0.2772000000000001,,
2025-02-19 20:00:00,1.4897,-0.004,100.0,,0.2803,,
2025-02-19 21:00:00,1.4928,-0.004,100.0,,0.2772000000000001,,
2025-02-19 22:00:00,1.474,0.024,100.0,,0.29600000000000004,,
2025-02-19 23:00:00,1.4897,-0.088,100.0,,0.2803,,
2025-02-20 00:00:00,1.5022,-0.032,100.0,,0.26780000000000004,,
2025-02-20 01:00:00,1.4897,-0.171,100.0,,0.2803,,
2025-02-20 02:00:00,1.4897,-0.367,100.0,,0.2803,,
2025-02-20 03:00:00,1.4928,-0.62,100.0,,0.2772000000000001,,
2025-02-20 04:00:00,1.496,-1.1,99.8,,0.274,,
2025-02-20 05:00:00,,-1.641,99.4,,,,
2025-02-20 06:00:00,1.496,-1.356,99.6,,0.274,,
2025-02-20 07:00:00,1.496,-0.676,100.0,,0.274,,
2025-02-20 08:00:00,1.5054,-0.143,100.0,,0.26459999999999995,,
2025-02-20 09:00:00,1.5022,0.329,99.7,,0.26780000000000004,,
2025-02-20 10:00:00,1.4897,0.495,100.0,,0.2803,,
2025-02-20 11:00:00,1.5022,0.632,100.0,,0.26780000000000004,,
2025-02-20 12:00:00,1.5054,0.577,100.0,,0.26459999999999995,,
2025-02-20 13:00:00,1.5148,0.66,99.9,,0.2552000000000001,,
2025-02-20 14:00:00,1.5242,0.66,99.7,,0.24580000000000002,,
2025-02-20 15:00:00,1.5054,0.522,99.7,,0.26459999999999995,,
2025-02-20 16:00:00,1.5179,0.715,99.7,,0.2521,,
2025-02-20 17:00:00,1.5148,0.577,99.2,,0.2552000000000001,,
2025-02-20 18:00:00,1.496,0.605,98.6,,0.274,,
2025-02-20 19:00:00,1.5117,0.356,99.0,,0.2583,,
2025-02-20 20:00:00,1.5117,0.273,98.9,,0.2583,,
2025-02-20 21:00:00,1.5117,0.329,99.3,,0.2583,,
2025-02-20 22:00:00,1.5148,0.163,99.7,,0.2552000000000001,,
2025-02-20 23:00:00,1.5022,0.135,99.9,,0.26780000000000004,,
2025-02-21 00:00:00,1.5211,0.384,99.3,,0.24890000000000012,,
2025-02-21 01:00:00,1.5274,0.356,99.4,,0.24259999999999993,,
2025-02-21 02:00:00,1.5211,0.329,99.3,,0.24890000000000012,,
2025-02-21 03:00:00,1.5117,0.412,99.5,,0.2583,,
2025-02-21 04:00:00,1.5148,0.329,99.8,,0.2552000000000001,,
2025-02-21 05:00:00,1.5242,0.439,99.7,,0.24580000000000002,,
2025-02-21 06:00:00,1.5179,0.218,100.0,,0.2521,,
2025-02-21 07:00:00,1.5399,0.051,100.0,,0.23009999999999997,,
2025-02-21 08:00:00,1.5242,-0.116,100.0,,0.24580000000000002,,
2025-02-21 09:00:00,,0.107,100.0,,,,
2025-02-21 10:00:00,,0.273,99.8,,,,
2025-02-21 11:00:00,1.5117,0.687,99.0,,0.2583,,
2025-02-21 12:00:00,1.5242,0.605,99.5,,0.24580000000000002,,
2025-02-21 13:00:00,1.5085,0.825,100.0,,0.26150000000000007,,
2025-02-21 14:00:00,1.5117,0.605,100.0,,0.2583,,
2025-02-21 15:00:00,1.4991,0.687,100.0,,0.2708999999999999,,
2025-02-21 16:00:00,1.5274,0.88,100.0,,0.24259999999999993,,
2025-02-21 17:00:00,1.5085,0.55,100.0,,0.26150000000000007,,
2025-02-21 18:00:00,1.5148,0.742,100.0,,0.2552000000000001,,
2025-02-21 19:00:00,1.5211,1.18,100.0,,0.24890000000000012,,
2025-02-21 20:00:00,1.5211,1.398,100.0,,0.24890000000000012,,
2025-02-21 21:00:00,1.5211,1.398,99.4,,0.24890000000000012,,
2025-02-21 22:00:00,1.5117,1.48,99.2,,0.2583,,
2025-02-21 23:00:00,1.5148,1.534,97.7,,0.2552000000000001,,
2025-02-22 00:00:00,1.5148,1.425,95.8,,0.2552000000000001,,
2025-02-22 01:00:00,1.5148,1.371,93.3,,0.2552000000000001,,
2025-02-22 02:00:00,1.5305,1.453,92.0,,0.23950000000000005,,
2025-02-22 03:00:00,1.5054,1.208,92.6,,0.26459999999999995,,
2025-02-22 04:00:00,1.5242,0.88,95.2,,0.24580000000000002,,
2025-02-22 05:00:00,1.5054,1.18,95.9,,0.26459999999999995,,
2025-02-22 06:00:00,1.5179,1.289,95.5,,0.2521,,
2025-02-22 07:00:00,1.5179,0.962,95.5,,0.2521,,
2025-02-22 08:00:00,1.5179,0.989,93.9,,0.2521,,
2025-02-22 09:00:00,1.5179,1.615,93.0,,0.2521,,
2025-02-22 10:00:00,1.5242,1.262,97.5,,0.24580000000000002,,
2025-02-22 11:00:00,1.5305,0.962,99.0,,0.23950000000000005,,
2025-02-22 12:00:00,1.5242,0.495,99.3,,0.24580000000000002,,
2025-02-22 13:00:00,1.5274,0.989,99.2,,0.24259999999999993,,
2025-02-22 14:00:00,1.5399,1.967,99.4,,0.23009999999999997,,
2025-02-22 15:00:00,1.5305,2.396,99.7,,0.23950000000000005,,
2025-02-22 16:00:00,1.5085,3.036,99.9,,0.26150000000000007,,
2025-02-22 17:00:00,1.5368,2.61,99.7,,0.23320000000000007,,
2025-02-22 18:00:00,1.5054,2.316,98.9,,0.26459999999999995,,
2025-02-22 19:00:00,1.5242,1.507,99.0,,0.24580000000000002,,
2025-02-22 20:00:00,1.5274,1.126,98.6,,0.24259999999999993,,
2025-02-22 21:00:00,1.5305,0.797,98.7,,0.23950000000000005,,
2025-02-22 22:00:00,,0.246,97.7,,,,
2025-02-22 23:00:00,1.5274,0.19,96.9,,0.24259999999999993,,
2025-02-23 00:00:00,1.5148,0.19,97.0,,0.2552000000000001,,
2025-02-23 01:00:00,1.5305,0.024,97.1,,0.23950000000000005,,
2025-02-23 02:00:00,1.5305,-0.116,97.6,,0.23950000000000005,,
2025-02-23 03:00:00,1.5148,-0.032,97.4,,0.2552000000000001,,
2025-02-23 04:00:00,1.5305,-0.116,96.0,,0.23950000000000005,,
2025-02-23 05:00:00,1.5305,-0.255,96.0,,0.23950000000000005,,
2025-02-23 06:00:00,1.5148,-0.227,95.1,,0.2552000000000001,,
2025-02-23 07:00:00,1.5305,-0.423,94.3,,0.23950000000000005,,
2025-02-23 08:00:00,1.5148,-0.563,94.2,,0.2552000000000001,,
2025-02-23 09:00:00,1.5305,-0.171,92.9,,0.23950000000000005,,
2025-02-23 10:00:00,1.5305,0.218,93.6,,0.23950000000000005,,
2025-02-23 11:00:00,1.5148,0.852,91.2,,0.2552000000000001,,
2025-02-23 12:00:00,1.5305,1.534,89.1,,0.23950000000000005,,
2025-02-23 13:00:00,1.5305,1.615,84.1,,0.23950000000000005,,
2025-02-23 14:00:00,1.5179,1.18,91.4,,0.2521,,
2025-02-23 15:00:00,1.5462,0.742,95.8,,0.2238,,
2025-02-23 16:00:00,1.5431,0.495,97.1,,0.2269000000000001,,
2025-02-23 17:00:00,1.5305,0.218,98.8,,0.23950000000000005,,
2025-02-23 18:00:00,1.5462,-0.088,99.9,,0.2238,,
2025-02-23 19:00:00,1.5431,0.218,99.8,,0.2269000000000001,,
2025-02-23 20:00:00,1.5274,0.024,99.8,,0.24259999999999993,,
2025-02-23 21:00:00,1.5274,0.024,99.5,,0.24259999999999993,,
2025-02-23 22:00:00,1.5494,0.051,99.3,,0.2205999999999999,,
2025-02-23 23:00:00,1.5462,-0.116,99.4,,0.2238,,
2025-02-24 00:00:00,1.5713,-0.255,100.0,,0.1987000000000001,,
2025-02-24 01:00:00,,-0.171,100.0,,,,
2025-02-24 02:00:00,1.5494,-0.199,99.9,,0.2205999999999999,,
2025-02-24 03:00:00,1.5462,-0.199,99.3,,0.2238,,
2025-02-24 04:00:00,1.5337,-0.171,98.8,,0.23629999999999995,,
2025-02-24 05:00:00,1.5337,-0.255,97.7,,0.23629999999999995,,
2025-02-24 06:00:00,1.5305,-0.676,97.9,,0.23950000000000005,,
2025-02-24 07:00:00,1.5337,-0.704,97.7,,0.23629999999999995,,
2025-02-24 08:00:00,1.5337,-0.732,97.4,,0.23629999999999995,,
2025-02-24 09:00:00,1.5337,-0.676,97.8,,0.23629999999999995,,
2025-02-24 10:00:00,1.5337,-0.339,99.4,,0.23629999999999995,,
2025-02-24 11:00:00,1.5399,-0.311,99.7,,0.23009999999999997,,
2025-02-24 12:00:00,1.5399,-0.171,99.7,,0.23009999999999997,,
2025-02-24 13:00:00,1.5399,-0.283,99.9,,0.23009999999999997,,
2025-02-24 14:00:00,1.5494,-0.451,99.9,,0.2205999999999999,,
2025-02-24 15:00:00,1.5274,-0.507,100.0,,0.24259999999999993,,
2025-02-24 16:00:00,,-0.62,100.0,,,,
2025-02-24 17:00:00,,-0.873,100.0,,,,
2025-02-24 18:00:00,1.496,-0.902,100.0,,0.274,,
2025-02-24 19:00:00,1.5148,-0.958,100.0,,0.2552000000000001,,
2025-02-24 20:00:00,1.5274,-0.62,100.0,,0.24259999999999993,,
2025-02-24 21:00:00,,-0.76,100.0,,,,
2025-02-24 22:00:00,,-0.479,100.0,,,,
2025-02-24 23:00:00,1.5494,-0.255,100.0,,0.2205999999999999,,
2025-02-25 00:00:00,,-0.199,100.0,,,,
2025-02-25 01:00:00,,-0.227,100.0,,,,
2025-02-25 02:00:00,1.5462,-0.143,100.0,,0.2238,,
2025-02-25 03:00:00,1.5274,-0.199,100.0,,0.24259999999999993,,
2025-02-25 04:00:00,,-0.255,100.0,,,,
2025-02-25 05:00:00,1.5368,-0.339,100.0,,0.23320000000000007,,
2025-02-25 06:00:00,,-0.395,100.0,,,,
2025-02-25 07:00:00,1.5808,-0.451,100.0,,0.18920000000000003,,
2025-02-25 08:00:00,,-0.507,100.0,,,,
2025-02-25 09:00:00,1.5619,-0.367,100.0,,0.20809999999999995,,
2025-02-25 10:00:00,,-0.088,100.0,,,,
2025-02-25 11:00:00,1.5619,0.107,100.0,,0.20809999999999995,,
2025-02-25 12:00:00,1.4928,0.797,100.0,,0.2772000000000001,,
2025-02-25 13:00:00,1.5022,0.797,100.0,,0.26780000000000004,,
2025-02-25 14:00:00,1.4928,0.907,100.0,,0.2772000000000001,,
2025-02-25 15:00:00,1.5242,1.099,100.0,,0.24580000000000002,,
2025-02-25 16:00:00,1.4928,1.017,100.0,,0.2772000000000001,,
2025-02-25 17:00:00,1.5117,0.852,100.0,,0.2583,,
2025-02-25 18:00:00,1.5148,0.632,100.0,,0.2552000000000001,,
2025-02-25 19:00:00,1.5117,0.605,100.0,,0.2583,,
2025-02-25 20:00:00,1.5148,0.467,100.0,,0.2552000000000001,,
2025-02-25 21:00:00,1.5148,0.301,100.0,,0.2552000000000001,,
2025-02-25 22:00:00,1.5148,0.024,100.0,,0.2552000000000001,,
2025-02-25 23:00:00,1.5179,-0.255,100.0,,0.2521,,
2025-02-26 00:00:00,1.5148,-0.283,96.0,,0.2552000000000001,,
2025-02-26 01:00:00,1.4991,-0.171,91.8,,0.2708999999999999,,
2025-02-26 02:00:00,1.5148,-0.451,88.2,,0.2552000000000001,,
2025-02-26 03:00:00,1.5148,-0.423,88.2,,0.2552000000000001,,
2025-02-26 04:00:00,1.5148,-0.283,81.5,,0.2552000000000001,,
2025-02-26 05:00:00,1.5148,-0.423,85.6,,0.2552000000000001,,
2025-02-26 06:00:00,,-0.591,89.4,,,,
2025-02-26 07:00:00,1.496,-0.479,84.4,,0.274,,
2025-02-26 08:00:00,1.5242,-0.817,85.8,,0.24580000000000002,,
2025-02-26 09:00:00,1.5179,-0.143,80.7,,0.2521,,
2025-02-26 10:00:00,1.5148,1.697,77.1,,0.2552000000000001,,
2025-02-26 11:00:00,1.5148,2.503,78.6,,0.2552000000000001,,
2025-02-26 12:00:00,1.5117,3.063,76.1,,0.2583,,
2025-02-26 13:00:00,1.5117,3.301,75.9,,0.2583,,
2025-02-26 14:00:00,1.5337,3.327,77.8,,0.23629999999999995,,
2025-02-26 15:00:00,1.5274,3.433,75.2,,0.24259999999999993,,
2025-02-26 16:00:00,1.5211,3.301,72.1,,0.24890000000000012,,
2025-02-26 17:00:00,1.5211,3.564,66.4,,0.24890000000000012,,
2025-02-26 18:00:00,1.5399,4.115,56.9,,0.23009999999999997,,
2025-02-26 19:00:00,1.5337,4.246,51.3,,0.23629999999999995,,
2025-02-26 20:00:00,1.5305,3.985,48.1,,0.23950000000000005,,
2025-02-26 21:00:00,1.5274,4.168,42.2,,0.24259999999999993,,
2025-02-26 22:00:00,1.5148,4.35,41.3,,0.2552000000000001,,
2025-02-26 23:00:00,1.5337,3.801,51.0,,0.23629999999999995,,
2025-02-27 00:00:00,1.5337,3.116,59.4,,0.23629999999999995,,
2025-02-27 01:00:00,1.5274,0.163,93.6,,0.24259999999999993,,
2025-02-27 02:00:00,1.5368,0.715,94.2,,0.23320000000000007,,
2025-02-27 03:00:00,1.5211,1.017,95.6,,0.24890000000000012,,
2025-02-27 04:00:00,1.5211,0.989,96.6,,0.24890000000000012,,
2025-02-27 05:00:00,1.5211,1.534,97.6,,0.24890000000000012,,
2025-02-27 06:00:00,1.5274,1.453,98.1,,0.24259999999999993,,
2025-02-27 07:00:00,1.5305,1.371,98.1,,0.23950000000000005,,
2025-02-27 08:00:00,1.5399,1.344,98.1,,0.23009999999999997,,
2025-02-27 09:00:00,1.5337,1.507,98.3,,0.23629999999999995,,
2025-02-27 10:00:00,1.5368,1.832,98.8,,0.23320000000000007,,
